booking_id,hotel_type,lead_time,room_price,payment_type,customer_type,booking_channel,cancellation_status,cancellation_reason
1717,Resort,19,4028,Prepaid,Returning,Website,0,Not Cancelled
1718,Resort,2,5382,Pay at Hotel,New,Agent,1,Price Issue
1719,City,50,5755,Pay at Hotel,Returning,Agent,1,Change of Plan
1720,City,21,4005,Prepaid,Returning,Agent,1,Price Issue
1721,City,46,5043,Prepaid,New,App,1,Price Issue
1722,City,3,3942,Prepaid,Returning,Website,0,Not Cancelled
1723,City,27,4104,Pay at Hotel,Returning,Website,1,Unknown
1724,Resort,11,2157,Pay at Hotel,New,Agent,1,Price Issue
1725,City,37,3513,Prepaid,Returning,App,1,No Show
1726,Resort,50,4985,Pay at Hotel,Returning,Website,1,Unknown
1727,City,35,2157,Prepaid,New,Website,1,Better Alternative
1728,Budget,46,5094,Prepaid,New,Agent,1,Price Issue
1729,Resort,40,5433,Pay at Hotel,New,App,1,Payment Failure
1730,Budget,4,3992,Pay at Hotel,New,Agent,1,Change of Plan
1731,Resort,12,1100,Pay at Hotel,New,Website,1,Change of Plan
1732,Budget,22,1523,Pay at Hotel,Returning,App,1,Unknown
1733,City,57,3810,Prepaid,Returning,Agent,1,Change of Plan
1734,City,49,867,Prepaid,New,Website,1,Change of Plan
1735,City,29,4636,Prepaid,New,Agent,1,Unknown
1736,Resort,36,4793,Pay at Hotel,Returning,Agent,1,Change of Plan
1737,Budget,24,3306,Prepaid,New,Agent,1,Price Issue
1738,City,47,2337,Pay at Hotel,New,App,1,Better Alternative
1739,Budget,26,1197,Pay at Hotel,Returning,Website,1,Unknown
1740,Budget,50,5515,Pay at Hotel,Returning,Website,1,Payment Failure
1741,City,13,4157,Prepaid,Returning,Website,0,Not Cancelled
1742,City,56,1963,Pay at Hotel,New,Website,1,No Show
1743,Budget,47,5625,Pay at Hotel,Returning,App,1,Payment Failure
1744,City,58,1355,Pay at Hotel,New,Agent,1,No Show
1745,City,46,4461,Pay at Hotel,Returning,Website,1,Unknown
1746,City,53,2551,Pay at Hotel,New,App,1,No Show
1747,Resort,35,3741,Pay at Hotel,New,Agent,1,Payment Failure
1748,Budget,38,3457,Pay at Hotel,New,App,1,Price Issue
1749,Budget,15,3595,Pay at Hotel,Returning,App,1,Unknown
1750,Resort,55,3129,Pay at Hotel,Returning,Website,1,Unknown
1751,Budget,21,5891,Pay at Hotel,Returning,Website,1,Change of Plan
1752,City,20,2759,Pay at Hotel,New,Agent,1,Unknown
1753,Budget,53,2401,Pay at Hotel,Returning,Agent,1,Unknown
1754,City,20,3593,Prepaid,Returning,Website,0,Not Cancelled
1755,Resort,7,2280,Prepaid,New,App,0,Not Cancelled
1756,City,48,1902,Pay at Hotel,New,Website,1,Better Alternative
1757,Budget,15,4076,Pay at Hotel,Returning,Agent,1,No Show
1758,Budget,58,2099,Pay at Hotel,Returning,App,1,Payment Failure
1759,Budget,54,5794,Prepaid,Returning,App,1,Better Alternative
1760,Resort,30,4679,Prepaid,New,App,1,Change of Plan
1761,Resort,41,2335,Prepaid,Returning,Website,1,Price Issue
1762,Budget,9,877,Pay at Hotel,New,Website,1,Payment Failure
1763,City,31,3631,Pay at Hotel,New,Agent,1,No Show
1764,Resort,58,4210,Pay at Hotel,Returning,App,1,Unknown
1765,Budget,33,3521,Pay at Hotel,Returning,App,1,Unknown
1766,Budget,8,4427,Prepaid,New,Website,0,Not Cancelled
1767,Resort,16,2332,Pay at Hotel,New,Agent,1,No Show
1768,Resort,10,1037,Prepaid,Returning,Agent,0,Not Cancelled
1769,Resort,31,2796,Prepaid,Returning,App,1,No Show
1770,City,9,4227,Pay at Hotel,Returning,Website,1,Price Issue
1771,City,21,1077,Prepaid,New,App,1,Better Alternative
1772,Budget,56,3889,Prepaid,New,Website,1,Better Alternative
1773,Resort,16,1323,Prepaid,Returning,Agent,0,Not Cancelled
1774,City,3,5075,Prepaid,New,App,0,Not Cancelled
1775,Resort,47,5018,Pay at Hotel,New,App,1,Price Issue
1776,Budget,51,3922,Pay at Hotel,Returning,App,1,Payment Failure
1777,City,46,5990,Prepaid,New,Agent,1,Price Issue
1778,City,24,5375,Pay at Hotel,Returning,App,1,No Show
1779,City,58,2597,Prepaid,Returning,Agent,1,Price Issue
1780,Budget,20,2931,Pay at Hotel,New,Website,1,Change of Plan
1781,Resort,36,1615,Pay at Hotel,New,Agent,1,Unknown
1782,City,37,3494,Pay at Hotel,Returning,Website,1,Price Issue
1783,Budget,48,1242,Pay at Hotel,New,Agent,1,Unknown
1784,Resort,0,3940,Pay at Hotel,Returning,Agent,1,Price Issue
1785,Budget,24,942,Prepaid,New,App,1,No Show
1786,Resort,50,5087,Pay at Hotel,New,Agent,1,Payment Failure
1787,Budget,35,2210,Prepaid,New,App,1,Payment Failure
1788,Resort,16,5273,Prepaid,Returning,Website,0,Not Cancelled
1789,City,40,1334,Pay at Hotel,New,Website,1,No Show
1790,Resort,23,2516,Prepaid,Returning,App,1,No Show
1791,Budget,1,4164,Pay at Hotel,Returning,Website,1,No Show
1792,Budget,39,1832,Prepaid,Returning,Agent,1,Change of Plan
1793,Resort,14,4142,Prepaid,New,App,0,Not Cancelled
1794,City,31,2210,Pay at Hotel,Returning,App,1,Price Issue
1795,City,38,5300,Pay at Hotel,Returning,App,1,No Show
1796,Resort,58,1972,Pay at Hotel,New,Website,1,No Show
1797,Resort,5,1688,Pay at Hotel,Returning,Website,1,No Show
1798,Budget,0,4138,Prepaid,Returning,Agent,0,Not Cancelled
1799,City,46,5317,Pay at Hotel,New,Agent,1,No Show
1800,Resort,22,2441,Prepaid,Returning,App,1,Price Issue
1801,City,57,1271,Prepaid,New,Agent,1,No Show
1802,Resort,38,3740,Prepaid,Returning,Website,1,Price Issue
1803,Resort,56,1346,Prepaid,Returning,Agent,1,Change of Plan
1804,City,16,5526,Prepaid,New,Website,0,Not Cancelled
1805,Resort,33,4397,Prepaid,Returning,Agent,1,Payment Failure
1806,Resort,58,5933,Pay at Hotel,Returning,Website,1,Price Issue
1807,Budget,40,3625,Prepaid,Returning,Website,1,Unknown
1808,Resort,28,4523,Prepaid,New,Agent,1,Change of Plan
1809,Resort,8,1163,Prepaid,New,Agent,0,Not Cancelled
1810,Resort,12,2966,Pay at Hotel,New,Website,1,Better Alternative
1811,Budget,5,4109,Pay at Hotel,New,App,1,Better Alternative
1812,City,5,1345,Prepaid,New,Agent,0,Not Cancelled
1813,Budget,19,4040,Pay at Hotel,Returning,Website,1,Change of Plan
1814,Budget,51,5529,Prepaid,New,Agent,1,No Show
1815,City,52,2736,Pay at Hotel,New,Agent,1,Unknown
1816,Budget,2,1762,Prepaid,New,Agent,0,Not Cancelled
1817,City,16,3805,Pay at Hotel,Returning,Agent,1,Change of Plan
1818,Budget,48,4606,Pay at Hotel,Returning,Agent,1,Change of Plan
1819,City,11,1682,Pay at Hotel,New,App,1,Price Issue
1820,Resort,47,4640,Prepaid,Returning,App,1,Unknown
1821,Budget,46,1670,Prepaid,Returning,App,1,Price Issue
1822,Budget,44,5411,Prepaid,Returning,Website,1,Unknown
1823,Budget,54,3785,Pay at Hotel,Returning,App,1,Unknown
1824,Budget,0,1665,Pay at Hotel,New,App,1,Price Issue
1825,Resort,16,5109,Prepaid,New,Website,0,Not Cancelled
1826,Budget,2,4003,Pay at Hotel,Returning,App,1,Change of Plan
1827,Resort,25,3697,Prepaid,Returning,Agent,1,Price Issue
1828,Resort,14,3044,Prepaid,Returning,App,0,Not Cancelled
1829,Resort,35,818,Prepaid,Returning,App,1,Better Alternative
1830,Resort,31,1441,Prepaid,New,App,1,Price Issue
1831,City,31,3883,Pay at Hotel,Returning,Agent,1,Payment Failure
1832,City,3,1129,Pay at Hotel,New,Agent,1,Price Issue
1833,Budget,17,1665,Pay at Hotel,Returning,Agent,1,Price Issue
1834,City,48,1573,Prepaid,New,Agent,1,Price Issue
1835,City,18,5287,Pay at Hotel,Returning,Website,1,Unknown
1836,Budget,42,5532,Prepaid,New,Agent,1,Price Issue
1837,Budget,51,3154,Prepaid,New,Agent,1,Payment Failure
1838,Budget,34,4138,Prepaid,New,Agent,1,No Show
1839,City,39,4318,Prepaid,Returning,Agent,1,Price Issue
1840,City,13,3742,Prepaid,New,Website,0,Not Cancelled
1841,Budget,57,5921,Prepaid,Returning,App,1,Payment Failure
1842,Resort,32,3367,Pay at Hotel,New,App,1,No Show
1843,Budget,13,2474,Pay at Hotel,New,Agent,1,Unknown
1844,Resort,33,3483,Pay at Hotel,Returning,Agent,1,Price Issue
1845,Resort,54,4180,Pay at Hotel,New,Agent,1,No Show
1846,Budget,3,1539,Prepaid,Returning,App,0,Not Cancelled
1847,Budget,23,2345,Prepaid,Returning,App,1,Payment Failure
1848,Budget,58,5364,Pay at Hotel,Returning,Agent,1,Payment Failure
1849,City,28,3059,Pay at Hotel,Returning,App,1,Unknown
1850,Resort,18,1935,Pay at Hotel,New,Website,1,Unknown
1851,City,5,5927,Pay at Hotel,New,Agent,1,Unknown
1852,City,56,1673,Pay at Hotel,Returning,Agent,1,No Show
1853,Budget,32,5355,Pay at Hotel,New,Website,1,Price Issue
1854,City,48,3100,Pay at Hotel,New,Website,1,Change of Plan
1855,Budget,39,1551,Pay at Hotel,Returning,App,1,Payment Failure
1856,Resort,18,1653,Prepaid,New,Website,0,Not Cancelled
1857,Budget,52,4532,Prepaid,Returning,Agent,1,Payment Failure
1858,City,0,3083,Prepaid,New,App,0,Not Cancelled
1859,City,4,2129,Prepaid,New,Website,0,Not Cancelled
1860,Budget,26,1277,Pay at Hotel,Returning,App,1,Price Issue
1861,Budget,15,3526,Prepaid,New,App,0,Not Cancelled
1862,City,5,3891,Pay at Hotel,New,App,1,No Show
1863,Resort,39,5030,Prepaid,Returning,App,1,Unknown
1864,Resort,12,5305,Pay at Hotel,New,Website,1,Price Issue
1865,Budget,47,2069,Pay at Hotel,Returning,Agent,1,Price Issue
1866,Resort,34,4981,Prepaid,New,Agent,1,Better Alternative
1867,City,18,3403,Prepaid,Returning,Website,0,Not Cancelled
1868,Budget,11,2269,Pay at Hotel,Returning,Agent,1,Better Alternative
1869,City,15,1177,Pay at Hotel,Returning,App,1,Price Issue
1870,City,58,2480,Pay at Hotel,Returning,App,1,Price Issue
1871,Resort,42,5970,Prepaid,Returning,App,1,No Show
1872,Budget,9,1041,Prepaid,New,Website,0,Not Cancelled
1873,Budget,24,1719,Pay at Hotel,New,App,1,Unknown
1874,Resort,19,869,Prepaid,Returning,App,0,Not Cancelled
1875,City,30,4724,Pay at Hotel,New,Website,1,Unknown
1876,City,3,2886,Prepaid,Returning,App,0,Not Cancelled
1877,City,43,2807,Prepaid,New,App,1,Unknown
1878,City,22,1600,Prepaid,New,Agent,1,Unknown
1879,Budget,1,5937,Prepaid,Returning,Website,0,Not Cancelled
1880,Budget,55,3579,Prepaid,Returning,App,1,Payment Failure
1881,Resort,21,5720,Pay at Hotel,New,App,1,Price Issue
1882,Resort,50,1555,Pay at Hotel,New,App,1,Payment Failure
1883,Budget,56,2795,Prepaid,Returning,App,1,Price Issue
1884,Budget,36,2121,Pay at Hotel,New,Agent,1,No Show
1885,City,7,3130,Pay at Hotel,New,Agent,1,Change of Plan
1886,City,6,909,Prepaid,Returning,Agent,0,Not Cancelled
1887,Resort,13,1816,Pay at Hotel,New,Agent,1,Payment Failure
1888,Budget,55,4665,Prepaid,Returning,Website,1,Payment Failure
1889,Resort,54,824,Pay at Hotel,Returning,App,1,No Show
1890,Budget,2,5738,Pay at Hotel,Returning,Agent,1,Payment Failure
1891,City,49,3638,Pay at Hotel,New,App,1,Price Issue
1892,Resort,15,1537,Pay at Hotel,New,Website,1,Price Issue
1893,Resort,54,979,Pay at Hotel,Returning,App,1,Change of Plan
1894,Budget,18,1031,Pay at Hotel,Returning,App,1,Change of Plan
1895,City,50,2717,Pay at Hotel,New,Agent,1,Change of Plan
1896,Resort,17,1142,Prepaid,New,Agent,0,Not Cancelled
1897,City,51,5372,Prepaid,New,Website,1,Unknown
1898,Resort,15,3423,Prepaid,Returning,App,0,Not Cancelled
1899,City,7,1254,Prepaid,Returning,Agent,0,Not Cancelled
1900,Budget,59,5184,Pay at Hotel,New,Agent,1,Change of Plan
1901,Resort,32,5425,Pay at Hotel,New,Agent,1,Price Issue
1902,Resort,48,3076,Pay at Hotel,New,Website,1,No Show
1903,City,11,1395,Prepaid,Returning,App,0,Not Cancelled
1904,City,52,4674,Prepaid,Returning,Agent,1,Better Alternative
1905,Resort,10,5330,Prepaid,New,App,0,Not Cancelled
1906,Budget,4,5777,Pay at Hotel,New,Website,1,Unknown
1907,City,26,5297,Prepaid,Returning,App,1,Price Issue
1908,City,11,3469,Pay at Hotel,Returning,Agent,1,Price Issue
1909,City,16,2935,Prepaid,New,App,0,Not Cancelled
1910,Resort,5,4764,Pay at Hotel,New,App,1,Better Alternative
1911,Resort,32,2365,Prepaid,New,Website,1,Change of Plan
1912,Resort,4,1108,Pay at Hotel,Returning,Website,1,Better Alternative
1913,Resort,56,1142,Prepaid,New,App,1,Payment Failure
1914,Budget,27,1235,Prepaid,Returning,App,1,Payment Failure
1915,Budget,13,976,Pay at Hotel,Returning,App,1,Unknown
1916,Resort,4,938,Pay at Hotel,New,Website,1,Payment Failure
1917,Budget,53,993,Prepaid,New,Website,1,Payment Failure
1918,City,55,4057,Pay at Hotel,Returning,App,1,Payment Failure
1919,City,58,4035,Prepaid,New,Website,1,Change of Plan
1920,City,32,1742,Pay at Hotel,Returning,Agent,1,Unknown
1921,Resort,49,5420,Prepaid,New,Website,1,Price Issue
1922,City,47,4679,Pay at Hotel,New,Website,1,Unknown
1923,Budget,40,3913,Prepaid,New,Website,1,Unknown
1924,Resort,18,3762,Prepaid,New,Agent,0,Not Cancelled
1925,Budget,21,5636,Prepaid,Returning,Agent,1,Better Alternative
1926,City,4,5757,Pay at Hotel,Returning,Agent,1,Price Issue
1927,City,58,1753,Prepaid,Returning,App,1,Better Alternative
1928,City,1,2102,Pay at Hotel,New,App,1,Change of Plan
1929,Resort,29,4181,Pay at Hotel,Returning,Agent,1,Change of Plan
1930,Budget,46,3680,Pay at Hotel,Returning,App,1,No Show
1931,Resort,38,2987,Prepaid,Returning,App,1,No Show
1932,Resort,3,5687,Pay at Hotel,New,App,1,Change of Plan
1933,City,32,1345,Pay at Hotel,Returning,Agent,1,Change of Plan
1934,Resort,12,5912,Pay at Hotel,New,Website,1,Better Alternative
1935,Resort,19,2727,Prepaid,New,Agent,0,Not Cancelled
1936,City,53,4952,Pay at Hotel,Returning,Agent,1,Price Issue
1937,Resort,6,804,Pay at Hotel,New,App,1,Better Alternative
1938,City,14,4281,Pay at Hotel,Returning,App,1,Change of Plan
1939,City,22,4053,Pay at Hotel,Returning,Website,1,Better Alternative
1940,City,13,2162,Prepaid,Returning,Website,0,Not Cancelled
1941,City,22,2620,Prepaid,Returning,Website,1,Payment Failure
1942,Resort,18,3463,Pay at Hotel,Returning,Website,1,No Show
1943,City,53,3738,Pay at Hotel,New,Agent,1,Better Alternative
1944,City,28,2073,Pay at Hotel,Returning,Website,1,Unknown
1945,Resort,55,4126,Pay at Hotel,New,Agent,1,Better Alternative
1946,Resort,19,4459,Prepaid,Returning,App,0,Not Cancelled
1947,Budget,28,3745,Prepaid,Returning,Website,1,Payment Failure
1948,Resort,23,3818,Prepaid,Returning,App,1,Change of Plan
1949,Resort,17,1931,Prepaid,New,App,0,Not Cancelled
1950,Budget,9,5563,Pay at Hotel,New,Agent,1,Payment Failure
1951,Resort,40,3436,Pay at Hotel,New,Website,1,Price Issue
1952,Resort,56,3829,Prepaid,New,Agent,1,Payment Failure
1953,Resort,7,3819,Prepaid,Returning,App,0,Not Cancelled
1954,Resort,25,5892,Pay at Hotel,Returning,Website,1,No Show
1955,Budget,28,5177,Pay at Hotel,New,App,1,Change of Plan
1956,Resort,9,3959,Pay at Hotel,New,App,1,Unknown
1957,Resort,16,5831,Pay at Hotel,New,Website,1,Change of Plan
1958,Budget,1,1053,Pay at Hotel,Returning,Website,1,Unknown
1959,City,5,1128,Prepaid,New,Website,0,Not Cancelled
1960,Budget,57,3391,Prepaid,New,Agent,1,Unknown
1961,City,4,3630,Pay at Hotel,Returning,Agent,1,Unknown
1962,Budget,27,3844,Pay at Hotel,New,App,1,No Show
1963,Budget,40,2220,Prepaid,Returning,Website,1,No Show
1964,Resort,4,4201,Pay at Hotel,Returning,App,1,Better Alternative
1965,City,17,3692,Prepaid,Returning,App,0,Not Cancelled
1966,Resort,25,1454,Prepaid,Returning,App,1,Change of Plan
1967,City,19,1559,Prepaid,Returning,App,0,Not Cancelled
1968,Budget,40,2598,Prepaid,New,App,1,Change of Plan
1969,Budget,48,5959,Pay at Hotel,New,Website,1,Price Issue
1970,City,26,3771,Pay at Hotel,Returning,Agent,1,No Show
1971,Resort,48,5311,Prepaid,Returning,Website,1,Change of Plan
1972,Resort,11,4226,Pay at Hotel,New,Website,1,Unknown
1973,Resort,6,1054,Pay at Hotel,New,Website,1,Payment Failure
1974,Resort,58,4623,Pay at Hotel,Returning,Agent,1,Unknown
1975,Budget,2,2676,Pay at Hotel,New,Agent,1,Better Alternative
1976,Budget,9,3557,Prepaid,New,Agent,0,Not Cancelled
1977,Budget,33,3424,Pay at Hotel,Returning,Website,1,Unknown
1978,Budget,24,5795,Prepaid,New,Agent,1,No Show
1979,Budget,34,4921,Prepaid,New,App,1,No Show
1980,Resort,15,3804,Pay at Hotel,New,Agent,1,Price Issue
1981,Resort,1,5316,Prepaid,New,Website,0,Not Cancelled
1982,Resort,59,4534,Pay at Hotel,Returning,Website,1,Change of Plan
1983,Resort,23,2044,Pay at Hotel,New,App,1,Unknown
1984,Budget,9,1808,Prepaid,Returning,Agent,0,Not Cancelled
1985,Budget,37,5114,Pay at Hotel,New,Agent,1,Price Issue
1986,Budget,21,2310,Prepaid,Returning,App,1,Better Alternative
1987,City,25,2759,Prepaid,Returning,Website,1,Payment Failure
1988,Resort,42,3308,Pay at Hotel,New,Website,1,Price Issue
1989,Resort,54,5558,Pay at Hotel,Returning,Agent,1,Change of Plan
1990,Budget,38,3482,Pay at Hotel,Returning,Agent,1,Better Alternative
1991,Resort,26,1789,Prepaid,Returning,Agent,1,No Show
1992,Resort,28,5084,Pay at Hotel,Returning,Agent,1,Price Issue
1993,Budget,46,1054,Prepaid,Returning,Agent,1,No Show
1994,City,37,4963,Prepaid,New,Website,1,Better Alternative
1995,City,19,5511,Pay at Hotel,Returning,Website,1,Price Issue
1996,City,26,5769,Pay at Hotel,Returning,Website,1,Price Issue
1997,Budget,40,5252,Pay at Hotel,New,Website,1,Better Alternative
1998,Resort,53,1055,Prepaid,New,App,1,Change of Plan
1999,Budget,19,1807,Pay at Hotel,Returning,Website,1,Price Issue
2000,Budget,43,2555,Prepaid,New,App,1,Better Alternative
2001,Resort,18,3371,Pay at Hotel,New,Website,1,Payment Failure
2002,City,19,4708,Pay at Hotel,New,Agent,1,No Show
2003,City,34,3797,Prepaid,New,Agent,1,Price Issue
2004,Budget,46,3603,Prepaid,New,Agent,1,Payment Failure
2005,City,1,4565,Pay at Hotel,New,App,1,Price Issue
2006,Budget,29,5179,Pay at Hotel,Returning,Website,1,Change of Plan
2007,Budget,52,4183,Pay at Hotel,Returning,Website,1,Better Alternative
2008,Resort,33,898,Pay at Hotel,New,App,1,Price Issue
2009,Resort,21,996,Pay at Hotel,New,App,1,Better Alternative
2010,Resort,2,3329,Prepaid,Returning,App,0,Not Cancelled
2011,Budget,5,1677,Prepaid,New,App,0,Not Cancelled
2012,Resort,14,2668,Prepaid,Returning,App,0,Not Cancelled
2013,City,26,3465,Prepaid,New,Agent,1,Change of Plan
2014,City,9,2188,Pay at Hotel,Returning,Website,1,Payment Failure
2015,Budget,8,3215,Prepaid,Returning,App,0,Not Cancelled
2016,Budget,32,1369,Prepaid,New,Agent,1,Better Alternative
2017,Resort,31,3437,Prepaid,New,App,1,Unknown
2018,Budget,47,1865,Pay at Hotel,New,Agent,1,Change of Plan
2019,Budget,5,1221,Prepaid,New,App,0,Not Cancelled
2020,City,40,3683,Pay at Hotel,Returning,Website,1,Change of Plan
2021,City,58,2004,Prepaid,New,App,1,Unknown
2022,Resort,35,1344,Pay at Hotel,Returning,App,1,Better Alternative
2023,Budget,58,4966,Prepaid,New,Website,1,Price Issue
2024,Budget,59,4439,Pay at Hotel,Returning,Website,1,Payment Failure
2025,City,1,2023,Prepaid,New,App,0,Not Cancelled
2026,Budget,28,3972,Pay at Hotel,New,Website,1,Payment Failure
2027,City,3,1567,Pay at Hotel,Returning,Website,1,Price Issue
2028,Resort,0,4457,Prepaid,New,Agent,0,Not Cancelled
2029,City,18,1454,Pay at Hotel,New,Website,1,Change of Plan
2030,Budget,25,3246,Pay at Hotel,New,Website,1,Price Issue
2031,Resort,24,1020,Prepaid,New,App,1,Price Issue
2032,City,9,4466,Prepaid,New,App,0,Not Cancelled
2033,City,52,5077,Pay at Hotel,Returning,Agent,1,No Show
2034,Resort,14,5202,Prepaid,New,App,0,Not Cancelled
2035,Resort,58,3369,Prepaid,Returning,Website,1,No Show
2036,City,21,1813,Prepaid,New,Website,1,No Show
2037,Budget,50,2851,Pay at Hotel,New,Website,1,No Show
2038,City,47,4785,Pay at Hotel,Returning,App,1,Better Alternative
2039,Resort,20,5743,Pay at Hotel,Returning,Website,1,No Show
2040,City,58,5699,Pay at Hotel,Returning,Website,1,Payment Failure
2041,Resort,55,5110,Pay at Hotel,Returning,Agent,1,Price Issue
2042,Resort,21,3819,Pay at Hotel,Returning,Agent,1,Price Issue
2043,Budget,35,4481,Pay at Hotel,New,Agent,1,Change of Plan
2044,Resort,33,2243,Prepaid,Returning,App,1,Unknown
2045,Resort,29,4996,Pay at Hotel,Returning,Website,1,Payment Failure
2046,Budget,24,3810,Pay at Hotel,New,Website,1,Better Alternative
2047,Resort,44,1372,Prepaid,New,Website,1,Unknown
2048,Budget,27,2132,Prepaid,Returning,Agent,1,Price Issue
2049,Budget,0,5553,Prepaid,Returning,Website,0,Not Cancelled
2050,Resort,48,4802,Pay at Hotel,Returning,Website,1,Change of Plan
2051,Resort,44,3934,Prepaid,New,Website,1,Change of Plan
2052,City,3,4886,Pay at Hotel,Returning,Website,1,Price Issue
2053,Budget,6,1025,Pay at Hotel,New,Website,1,Payment Failure
2054,City,48,5000,Pay at Hotel,New,App,1,Unknown
2055,Resort,8,2797,Prepaid,New,Website,0,Not Cancelled
2056,City,35,1571,Prepaid,New,App,1,Price Issue
2057,Budget,18,5324,Pay at Hotel,Returning,Website,1,Payment Failure
2058,City,0,1233,Pay at Hotel,New,App,1,Price Issue
2059,Budget,9,3899,Pay at Hotel,New,Website,1,Price Issue
2060,Resort,35,3529,Prepaid,Returning,Website,1,Payment Failure
2061,Resort,8,4207,Pay at Hotel,New,Website,1,Payment Failure
2062,Budget,44,3940,Prepaid,Returning,Website,1,Payment Failure
2063,Resort,45,1665,Pay at Hotel,New,Agent,1,Price Issue
2064,Resort,41,3593,Prepaid,Returning,Website,1,Change of Plan
2065,Resort,31,3711,Pay at Hotel,New,App,1,Better Alternative
2066,Resort,31,3215,Prepaid,New,Agent,1,Better Alternative
2067,Budget,5,1050,Prepaid,Returning,Agent,0,Not Cancelled
2068,City,47,5751,Prepaid,New,Website,1,Price Issue
2069,City,37,4557,Prepaid,New,App,1,Change of Plan
2070,Resort,16,5456,Prepaid,Returning,App,0,Not Cancelled
2071,City,9,1718,Prepaid,New,Agent,0,Not Cancelled
2072,City,49,1973,Pay at Hotel,New,App,1,No Show
2073,Resort,26,4003,Pay at Hotel,Returning,Website,1,Payment Failure
2074,Resort,53,1232,Pay at Hotel,Returning,Website,1,Price Issue
2075,City,49,5864,Pay at Hotel,Returning,Website,1,No Show
2076,Budget,34,1635,Prepaid,Returning,Website,1,Unknown
2077,Resort,51,3046,Pay at Hotel,Returning,Website,1,Change of Plan
2078,Budget,58,3062,Prepaid,New,Agent,1,No Show
2079,City,20,1697,Prepaid,Returning,Website,0,Not Cancelled
2080,Resort,24,4432,Prepaid,New,Website,1,Better Alternative
2081,Budget,27,5367,Pay at Hotel,Returning,Agent,1,Price Issue
2082,Resort,46,4615,Prepaid,New,Agent,1,Better Alternative
2083,City,14,1046,Pay at Hotel,New,Agent,1,Change of Plan
2084,Budget,3,3229,Pay at Hotel,Returning,App,1,Change of Plan
2085,City,28,1790,Pay at Hotel,New,App,1,Payment Failure
2086,City,58,4110,Pay at Hotel,New,Website,1,Payment Failure
2087,Resort,8,1726,Pay at Hotel,Returning,Website,1,Better Alternative
2088,Budget,26,4238,Prepaid,Returning,Website,1,Better Alternative
2089,City,25,3407,Prepaid,Returning,App,1,Change of Plan
2090,City,18,1874,Pay at Hotel,Returning,Website,1,No Show
2091,Budget,55,4822,Prepaid,New,Website,1,Better Alternative
2092,City,27,4599,Pay at Hotel,New,App,1,Better Alternative
2093,City,16,5584,Prepaid,New,Agent,0,Not Cancelled
2094,Budget,42,3951,Prepaid,New,App,1,Payment Failure
2095,Budget,56,4238,Prepaid,New,Website,1,Payment Failure
2096,Budget,40,5855,Prepaid,New,App,1,Better Alternative
2097,Budget,41,5373,Prepaid,Returning,Agent,1,Payment Failure
2098,Resort,49,4291,Prepaid,New,Agent,1,Payment Failure
2099,Budget,19,1506,Prepaid,New,Agent,0,Not Cancelled
2100,Resort,44,3864,Prepaid,New,Agent,1,Payment Failure
2101,Resort,39,1553,Prepaid,Returning,Agent,1,Change of Plan
2102,Resort,38,1387,Prepaid,Returning,Agent,1,Price Issue
2103,City,48,2134,Prepaid,Returning,Website,1,Better Alternative
2104,Resort,52,2647,Prepaid,Returning,Website,1,Better Alternative
2105,Resort,22,4734,Prepaid,New,App,1,Change of Plan
2106,City,46,4726,Pay at Hotel,New,Website,1,Price Issue
2107,City,31,4117,Prepaid,New,Agent,1,Price Issue
2108,City,51,4820,Prepaid,Returning,Website,1,Change of Plan
2109,Budget,46,3955,Prepaid,New,App,1,No Show
2110,City,32,5102,Prepaid,New,Agent,1,No Show
2111,City,56,2998,Prepaid,New,Website,1,Price Issue
2112,Resort,45,964,Prepaid,Returning,Website,1,No Show
2113,City,4,2798,Pay at Hotel,Returning,App,1,No Show
2114,Budget,42,3857,Pay at Hotel,Returning,Agent,1,No Show
2115,City,47,2884,Pay at Hotel,New,App,1,Price Issue
2116,Budget,33,5228,Prepaid,New,Agent,1,No Show
2117,City,39,1202,Prepaid,New,Agent,1,Better Alternative
2118,City,10,1213,Prepaid,New,Website,0,Not Cancelled
2119,City,49,844,Pay at Hotel,Returning,App,1,Price Issue
2120,City,2,4957,Prepaid,New,App,0,Not Cancelled
2121,Budget,57,3267,Prepaid,Returning,App,1,No Show
2122,Budget,32,1667,Pay at Hotel,New,Agent,1,Payment Failure
2123,Resort,10,818,Pay at Hotel,Returning,App,1,Price Issue
2124,Budget,15,1164,Prepaid,New,Agent,0,Not Cancelled
2125,City,17,4632,Prepaid,New,App,0,Not Cancelled
2126,Resort,29,1379,Prepaid,Returning,App,1,Better Alternative
2127,Resort,47,1345,Prepaid,Returning,Website,1,Change of Plan
2128,Resort,54,4950,Pay at Hotel,New,App,1,No Show
2129,City,9,5673,Prepaid,New,Website,0,Not Cancelled
2130,Budget,17,3839,Prepaid,New,Website,0,Not Cancelled
2131,City,37,4937,Pay at Hotel,Returning,Agent,1,Change of Plan
2132,Resort,18,4844,Prepaid,New,App,0,Not Cancelled
2133,City,35,5126,Prepaid,Returning,App,1,Payment Failure
2134,City,58,1252,Pay at Hotel,New,App,1,Payment Failure
2135,Budget,12,4761,Pay at Hotel,New,Website,1,Change of Plan
2136,Budget,55,2181,Prepaid,New,App,1,Unknown
2137,Resort,45,2267,Pay at Hotel,New,Agent,1,Unknown
